order_id,order_date,region,product_category,sales_channel,customer_name,units_sold,unit_price,discount_pct,revenue
101609,2025-04-07,North America,Apparel,Online,Jack Mills,12,105.28,0,1263.36
100119,2025-04-07,Europe,Electronics,Online,Jeffrey Chandler,11,743.15,0,8174.65
101040,2025-04-07,Europe,Home & Garden,Retail Store,Danielle Bryant,4,200.16,5,760.61
103898,2025-04-07,Middle East & Africa,Electronics,Online,Brittany Heath,3,633.7,0,1901.1
101175,2025-04-07,Latin America,Home & Garden,Online,Janice Petty,11,126.06,0,1386.66
104290,2025-04-07,Europe,Sporting Goods,Partner Reseller,Andre Williams,9,414.01,0,3726.09
104156,2025-04-07,Latin America,Electronics,Partner Reseller,Alicia James,1,141.31,10,127.18
101640,2025-04-07,North America,Home & Garden,Partner Reseller,Justin Stone,7,134.99,10,850.44
101529,2025-04-07,Middle East & Africa,Sporting Goods,Partner Reseller,Patricia Anderson,2,371.62,0,743.24
102896,2025-04-07,Europe,Home & Garden,Online,Brian Hendricks,5,305.36,0,1526.8
103242,2025-04-08,Europe,Office Supplies,Partner Reseller,Thomas Brewer,6,112.69,10,608.53
104207,2025-04-08,Asia Pacific,Apparel,Online,Kirsten Perez,12,26.98,5,307.57
101179,2025-04-08,Middle East & Africa,Sporting Goods,Retail Store,Elizabeth Miles,8,284.98,5,2165.85
101303,2025-04-08,Latin America,Sporting Goods,Retail Store,Carolyn Greer,3,165.96,20,398.3
102438,2025-04-08,Europe,Home & Garden,Partner Reseller,Cory Willis,7,345.24,0,2416.68
100302,2025-04-08,Asia Pacific,Electronics,Retail Store,Megan Le,7,544.68,10,3431.48
104391,2025-04-08,Asia Pacific,Sporting Goods,Online,John Garcia,9,436.22,0,3925.98
102441,2025-04-08,Europe,Sporting Goods,Online,Gina Spencer,8,340.85,15,2317.78
102221,2025-04-08,Middle East & Africa,Sporting Goods,Online,Kaitlyn Heath,5,469.72,15,1996.31
103293,2025-04-08,North America,Electronics,Partner Reseller,Jeffery Taylor,10,1108.31,20,8866.48
102141,2025-04-08,Europe,Electronics,Retail Store,Michael Ellis,12,191.99,0,2303.88
100927,2025-04-08,Middle East & Africa,Apparel,Online,Jacqueline Mccoy,2,31.84,0,63.68
104354,2025-04-08,Latin America,Apparel,Retail Store,Karen Stephens,3,146.3,0,438.9
101001,2025-04-09,Latin America,Electronics,Partner Reseller,Stephen Wood,9,949.03,5,8114.21
105901,2025-04-09,Latin America,Sporting Goods,Retail Store,Kristi Jordan,3,81.17,5,231.33
100781,2025-04-09,North America,Electronics,Partner Reseller,Amy Garcia,1,531.85,10,478.67
100287,2025-04-09,Middle East & Africa,Electronics,Retail Store,Carolyn Miller,7,803.55,10,5062.36
102469,2025-04-09,Europe,Office Supplies,Online,Robert Stewart,11,195.48,20,1720.22
100065,2025-04-09,Latin America,Office Supplies,Online,Amber Kidd,2,6.89,15,11.71
105991,2025-04-09,Asia Pacific,Electronics,Partner Reseller,Caitlin Howard,10,570.2,10,5131.8
101875,2025-04-09,Latin America,Office Supplies,Partner Reseller,Abigail Baird,11,138.6,10,1372.14
104824,2025-04-10,Latin America,Apparel,Partner Reseller,Dr. Jose Gray DDS,7,82.94,20,464.46
104805,2025-04-10,Latin America,Sporting Goods,Online,James Williams,3,375.83,0,1127.49
105362,2025-04-10,Asia Pacific,Electronics,Partner Reseller,Cassidy Carter,12,877.75,10,9479.7
103971,2025-04-10,Middle East & Africa,Apparel,Partner Reseller,Kelly Miller,5,132.79,0,663.95
102737,2025-04-10,Latin America,Sporting Goods,Online,Melissa Lee MD,1,59.55,5,56.57
104688,2025-04-10,North America,Office Supplies,Retail Store,Paula Lopez,9,159.98,0,1439.82
101482,2025-04-10,Middle East & Africa,Home & Garden,Retail Store,Kenneth Huff,2,153.23,20,245.17
102933,2025-04-10,North America,Office Supplies,Partner Reseller,Vanessa Martinez,9,111.08,0,999.72
103133,2025-04-10,Middle East & Africa,Office Supplies,Online,Eric Kane,2,61.07,20,97.71
105448,2025-04-10,Middle East & Africa,Apparel,Partner Reseller,Victoria Keller,4,95.23,5,361.87
104212,2025-04-10,Latin America,Home & Garden,Retail Store,Regina Butler,7,160.96,0,1126.72
102048,2025-04-10,Middle East & Africa,Office Supplies,Partner Reseller,Matthew Watkins,8,24.44,10,175.97
100747,2025-04-10,North America,Office Supplies,Partner Reseller,Dana Bennett,2,103.4,0,206.8
105126,2025-04-11,North America,Home & Garden,Partner Reseller,Joshua White,7,73.22,0,512.54
102984,2025-04-11,Europe,Home & Garden,Online,Evan Davies,5,245.61,5,1166.65
100363,2025-04-11,Asia Pacific,Home & Garden,Online,Nicole Parrish,5,194.59,5,924.3
105530,2025-04-11,Middle East & Africa,Office Supplies,Retail Store,Spencer Manning,6,37.72,20,181.06
104960,2025-04-11,Latin America,Office Supplies,Online,Christopher Klein,11,85.45,0,939.95
102059,2025-04-11,Latin America,Home & Garden,Online,Donna Williams,3,53.34,10,144.02
101863,2025-04-11,Asia Pacific,Office Supplies,Partner Reseller,Chad Cortez,9,173.75,0,1563.75
101579,2025-04-12,Latin America,Office Supplies,Retail Store,Cody Farmer,1,13.77,0,13.77
101312,2025-04-12,Middle East & Africa,Office Supplies,Retail Store,John Anderson,12,69.6,0,835.2
100048,2025-04-12,Middle East & Africa,Electronics,Partner Reseller,Joshua Blair,1,917.73,0,917.73
105628,2025-04-12,Asia Pacific,Sporting Goods,Partner Reseller,Kristie Hendrix MD,3,82.16,10,221.83
103935,2025-04-12,North America,Sporting Goods,Retail Store,Jon Garza,3,405.65,0,1216.95
104834,2025-04-12,North America,Office Supplies,Online,Mrs. Heather Christensen,9,124.24,0,1118.16
104431,2025-04-12,Europe,Home & Garden,Partner Reseller,Victoria Smith,2,199.12,20,318.59
102198,2025-04-12,Latin America,Office Supplies,Partner Reseller,Billy Williams,10,133.5,15,1134.75
103770,2025-04-12,North America,Sporting Goods,Retail Store,Leon Duncan,6,364.2,0,2185.2
102774,2025-04-12,Middle East & Africa,Electronics,Partner Reseller,Kelly Walker,11,1039.84,0,11438.24
104909,2025-04-12,Europe,Sporting Goods,Partner Reseller,Jennifer Weber,9,132.09,5,1129.37
104102,2025-04-13,North America,Home & Garden,Partner Reseller,Dr. Isabel Smith PhD,7,285.08,0,1995.56
104459,2025-04-13,Europe,Home & Garden,Retail Store,Erica Porter,8,174.11,0,1392.88
103010,2025-04-13,North America,Electronics,Retail Store,Carol Gray,10,458.12,15,3894.02
103320,2025-04-13,Asia Pacific,Office Supplies,Online,Jeffrey Williams,9,5.97,5,51.04
100210,2025-04-13,Asia Pacific,Office Supplies,Online,Christopher Smith,11,79.3,0,872.3
104162,2025-04-13,Asia Pacific,Apparel,Online,Thomas Sellers,10,128.64,0,1286.4
104657,2025-04-13,Asia Pacific,Home & Garden,Partner Reseller,Audrey Taylor,5,343.37,15,1459.32
101759,2025-04-13,North America,Apparel,Online,Kari Lloyd,8,29.13,0,233.04
100320,2025-04-13,Latin America,Electronics,Online,Susan Turner,1,408.66,20,326.93
101125,2025-04-14,Latin America,Office Supplies,Retail Store,Peter Williams,8,179.71,20,1150.14
101547,2025-04-14,Europe,Electronics,Retail Store,Kevin Alvarado,9,111.24,10,901.04
105618,2025-04-14,North America,Office Supplies,Retail Store,Elizabeth Chase,2,183.89,0,367.78
105257,2025-04-14,Latin America,Office Supplies,Partner Reseller,Rhonda Evans,10,69.95,0,699.5
101699,2025-04-14,Latin America,Sporting Goods,Partner Reseller,Christopher Tate,2,95.38,0,190.76
103857,2025-04-14,Middle East & Africa,Sporting Goods,Retail Store,Susan Baker,4,90.81,15,308.75
104984,2025-04-14,Europe,Apparel,Online,Jesse Fleming,7,91.71,5,609.87
103977,2025-04-14,Latin America,Electronics,Partner Reseller,Juan Carroll,5,616.4,20,2465.6
104514,2025-04-14,Middle East & Africa,Apparel,Partner Reseller,Matthew Hamilton,5,144.4,0,722.0
100425,2025-04-14,Latin America,Home & Garden,Online,Gregory Ponce,8,212.6,10,1530.72
100914,2025-04-15,Middle East & Africa,Apparel,Partner Reseller,Dale Chan,5,58.65,0,293.25
103664,2025-04-15,Middle East & Africa,Sporting Goods,Retail Store,James Spears,2,348.84,5,662.8
102592,2025-04-15,Europe,Electronics,Online,Nicholas Scott,10,109.37,20,874.96
104284,2025-04-15,Middle East & Africa,Electronics,Online,Daniel White,9,438.03,10,3548.04
100552,2025-04-15,Europe,Office Supplies,Online,Diana Hays,4,32.15,20,102.88
101656,2025-04-16,Europe,Electronics,Online,Emily Herrera,5,277.21,0,1386.05
100477,2025-04-16,North America,Electronics,Retail Store,Judith Carter,2,867.19,5,1647.66
102440,2025-04-16,Europe,Apparel,Retail Store,Christopher Mcclure,9,23.99,15,183.52
103597,2025-04-16,Asia Pacific,Electronics,Partner Reseller,Beverly Cook,3,512.25,0,1536.75
105070,2025-04-16,North America,Sporting Goods,Retail Store,Stephen Roth,3,85.08,0,255.24
103200,2025-04-16,Asia Pacific,Electronics,Retail Store,Shawn Kim,11,384.43,10,3805.86
104911,2025-04-16,Asia Pacific,Apparel,Online,Maria Malone,4,99.95,0,399.8
102992,2025-04-16,Middle East & Africa,Office Supplies,Partner Reseller,Benjamin Sullivan,6,49.43,0,296.58
104482,2025-04-16,Asia Pacific,Apparel,Online,Teresa Jacobson,11,121.47,0,1336.17
100326,2025-04-17,Asia Pacific,Electronics,Partner Reseller,Brett Burns,2,894.33,5,1699.23
101894,2025-04-17,Latin America,Apparel,Online,Justin Jones,3,136.14,15,347.16
101330,2025-04-17,Latin America,Home & Garden,Retail Store,Michael Fitzgerald,1,25.33,0,25.33
104782,2025-04-17,Europe,Electronics,Partner Reseller,Anthony Garrison,12,543.87,10,5873.8
100187,2025-04-17,North America,Office Supplies,Retail Store,Samantha Garcia,11,18.34,15,171.48
104534,2025-04-17,Middle East & Africa,Home & Garden,Online,April Jones,1,162.19,15,137.86
100533,2025-04-17,Middle East & Africa,Apparel,Partner Reseller,Dr. Michael Evans,10,93.58,5,889.01
100941,2025-04-17,Europe,Sporting Goods,Retail Store,Virginia Casey,3,406.72,5,1159.15
101900,2025-04-17,North America,Sporting Goods,Online,Arthur Reed,5,250.49,5,1189.83
104409,2025-04-17,Europe,Home & Garden,Retail Store,Joseph Murphy,10,272.08,20,2176.64
104347,2025-04-17,North America,Office Supplies,Retail Store,Karen Mendez,7,81.44,15,484.57
100685,2025-04-18,Latin America,Apparel,Partner Reseller,Mr. Michael Scott PhD,12,21.05,0,252.6
104231,2025-04-18,Middle East & Africa,Home & Garden,Partner Reseller,Amy Wright,4,242.91,0,971.64
100255,2025-04-18,Latin America,Electronics,Retail Store,Kristen Davis,11,397.24,10,3932.68
104053,2025-04-18,Europe,Sporting Goods,Retail Store,Dalton Clark,10,102.73,15,873.2
103239,2025-04-18,Middle East & Africa,Sporting Goods,Partner Reseller,Heather Ball,11,209.41,10,2073.16
104139,2025-04-18,North America,Apparel,Retail Store,Sabrina Galvan,10,137.42,10,1236.78
103878,2025-04-18,Asia Pacific,Apparel,Online,Janice Williams,4,134.06,15,455.8
103616,2025-04-18,Asia Pacific,Sporting Goods,Online,Daniel Graham,2,268.15,20,429.04
102452,2025-04-19,Europe,Apparel,Partner Reseller,Chelsea Nichols,9,28.02,5,239.57
105262,2025-04-19,Latin America,Electronics,Partner Reseller,Justin Carter,11,528.72,0,5815.92
105058,2025-04-19,Asia Pacific,Office Supplies,Retail Store,Matthew Stone,6,107.51,5,612.81
102367,2025-04-19,Latin America,Home & Garden,Online,Jennifer Woodard,9,256.07,5,2189.4
100451,2025-04-19,North America,Sporting Goods,Partner Reseller,Courtney Hayes,2,426.62,10,767.92
101618,2025-04-19,Latin America,Electronics,Retail Store,Scott Stephens,6,1036.32,5,5907.02
104385,2025-04-19,North America,Office Supplies,Partner Reseller,Crystal Hernandez,2,139.6,20,223.36
103387,2025-04-19,Latin America,Sporting Goods,Retail Store,Michelle Wilson,2,346.76,5,658.84
100865,2025-04-20,Europe,Sporting Goods,Retail Store,Antonio Mccormick,1,470.8,0,470.8
105130,2025-04-20,Europe,Office Supplies,Retail Store,Tracy Frye,7,131.37,0,919.59
101282,2025-04-20,Europe,Sporting Goods,Retail Store,Terry Ward,6,108.77,15,554.73
102021,2025-04-20,Europe,Sporting Goods,Partner Reseller,Micheal Perkins,6,177.79,0,1066.74
102132,2025-04-20,Asia Pacific,Sporting Goods,Partner Reseller,Travis Wilson,4,118.74,0,474.96
103302,2025-04-20,Asia Pacific,Office Supplies,Partner Reseller,Eduardo Obrien,2,18.83,20,30.13
105018,2025-04-20,Asia Pacific,Electronics,Partner Reseller,Linda Holt,10,321.06,0,3210.6
103267,2025-04-21,North America,Sporting Goods,Partner Reseller,Austin Patterson,9,141.35,0,1272.15
100093,2025-04-21,North America,Electronics,Partner Reseller,Christina Walters,4,951.83,0,3807.32
101931,2025-04-21,Europe,Apparel,Online,Veronica Berry,3,15.47,0,46.41
100553,2025-04-21,North America,Office Supplies,Partner Reseller,Barbara Hester,5,73.41,10,330.34
102041,2025-04-21,North America,Apparel,Online,Katie Myers,9,135.53,20,975.82
102193,2025-04-21,Asia Pacific,Electronics,Partner Reseller,Michael Moore,6,1179.56,10,6369.62
101932,2025-04-21,Asia Pacific,Electronics,Online,Keith Meadows,4,799.5,20,2558.4
103847,2025-04-22,Middle East & Africa,Sporting Goods,Partner Reseller,Trevor Hill,1,193.78,0,193.78
102967,2025-04-22,North America,Electronics,Retail Store,Brandon White,11,374.31,0,4117.41
101622,2025-04-22,Asia Pacific,Electronics,Online,Lisa Grant,1,1065.71,15,905.85
104110,2025-04-23,Middle East & Africa,Office Supplies,Online,Shane Hopkins,1,82.29,10,74.06
105702,2025-04-23,North America,Office Supplies,Retail Store,Matthew Dominguez,8,103.45,5,786.22
102848,2025-04-23,North America,Sporting Goods,Online,Elizabeth Robinson,5,246.7,0,1233.5
104489,2025-04-23,Middle East & Africa,Sporting Goods,Partner Reseller,Alicia Wagner,10,170.27,10,1532.43
105032,2025-04-23,Middle East & Africa,Electronics,Retail Store,Brittany Flowers,1,944.26,20,755.41
103549,2025-04-23,Middle East & Africa,Electronics,Online,Brent Stephens,11,453.81,20,3993.53
104047,2025-04-23,North America,Sporting Goods,Partner Reseller,Amber Turner,7,58.67,0,410.69
103426,2025-04-23,Middle East & Africa,Apparel,Partner Reseller,Megan Baker,9,24.31,0,218.79
104555,2025-04-23,Middle East & Africa,Apparel,Retail Store,Robert Moore,1,72.81,0,72.81
103685,2025-04-24,Europe,Office Supplies,Online,Joanna Bradshaw,9,92.66,0,833.94
104292,2025-04-24,Europe,Electronics,Retail Store,Nicholas Ali,1,569.65,0,569.65
104383,2025-04-24,North America,Sporting Goods,Online,Dennis Jones,8,86.05,10,619.56
100858,2025-04-24,North America,Electronics,Online,Steven Blevins,9,1079.16,15,8255.57
103415,2025-04-24,Latin America,Office Supplies,Online,Jill Reynolds,11,12.47,0,137.17
101879,2025-04-24,Middle East & Africa,Home & Garden,Online,Justin Smith,6,82.3,20,395.04
102814,2025-04-24,Latin America,Electronics,Partner Reseller,Luis Davis,1,452.87,0,452.87
105171,2025-04-24,North America,Office Supplies,Partner Reseller,Nancy Lee,4,90.97,0,363.88
100797,2025-04-24,Middle East & Africa,Home & Garden,Retail Store,Michael Perry PhD,6,120.33,0,721.98
104159,2025-04-24,Europe,Apparel,Partner Reseller,Sarah Mueller,5,118.13,5,561.12
101143,2025-04-24,Asia Pacific,Office Supplies,Retail Store,Matthew Wright,3,67.1,15,171.1
105886,2025-04-24,Asia Pacific,Sporting Goods,Retail Store,Adam Shannon,2,165.3,20,264.48
102031,2025-04-24,Asia Pacific,Sporting Goods,Online,Christina Bates,9,251.18,15,1921.53
101470,2025-04-25,Middle East & Africa,Electronics,Retail Store,Denise Guerra,10,669.14,0,6691.4
101542,2025-04-25,Latin America,Home & Garden,Partner Reseller,Alexis Benson,10,356.72,20,2853.76
104492,2025-04-25,Asia Pacific,Home & Garden,Online,Laura Ramirez,1,40.24,5,38.23
101292,2025-04-25,Latin America,Apparel,Retail Store,Christine Lopez,6,17.62,0,105.72
105986,2025-04-25,Latin America,Sporting Goods,Online,Michael Crawford,9,133.71,5,1143.22
100968,2025-04-25,Middle East & Africa,Home & Garden,Online,Courtney Chapman,8,147.4,10,1061.28
103592,2025-04-25,North America,Sporting Goods,Partner Reseller,Stephanie Hunter,11,298.9,15,2794.71
103777,2025-04-25,Latin America,Apparel,Retail Store,Hector Mcgee,8,16.14,0,129.12
104937,2025-04-26,North America,Office Supplies,Retail Store,Haley Mccoy,4,37.02,20,118.46
101017,2025-04-26,Latin America,Sporting Goods,Online,James Nguyen,3,443.76,20,1065.02
105492,2025-04-26,North America,Electronics,Retail Store,Heather Sweeney,6,800.16,5,4560.91
100221,2025-04-26,North America,Home & Garden,Online,Jeremy Dalton,10,262.06,0,2620.6
105498,2025-04-26,Europe,Office Supplies,Online,Tyler Murray,10,136.98,20,1095.84
102463,2025-04-26,Latin America,Apparel,Online,Scott Foster,1,51.68,10,46.51
103799,2025-04-26,Middle East & Africa,Home & Garden,Retail Store,Richard Dawson,4,99.25,0,397.0
105391,2025-04-26,North America,Apparel,Online,Alexis Pham,12,11.19,20,107.42
100659,2025-04-27,Asia Pacific,Home & Garden,Partner Reseller,Lori Simmons,1,83.42,15,70.91
100765,2025-04-27,North America,Apparel,Retail Store,Laura Griffin,3,124.1,0,372.3
104483,2025-04-27,Latin America,Office Supplies,Partner Reseller,Robert Gonzalez,9,103.34,20,744.05
102792,2025-04-27,Middle East & Africa,Home & Garden,Online,Candice Gomez,10,261.88,20,2095.04
105337,2025-04-27,North America,Home & Garden,Retail Store,David Medina,11,280.31,0,3083.41
101453,2025-04-27,Latin America,Home & Garden,Partner Reseller,Amanda Pineda,12,289.63,5,3301.78
105102,2025-04-27,North America,Home & Garden,Retail Store,Samuel Warren,9,176.03,0,1584.27
105741,2025-04-27,Middle East & Africa,Office Supplies,Online,Eugene Parker,7,87.72,15,521.93
103601,2025-04-27,Latin America,Home & Garden,Online,Elizabeth Miller,7,394.23,5,2621.63
100258,2025-04-27,Asia Pacific,Apparel,Partner Reseller,Denise Davenport,1,55.94,5,53.14
100686,2025-04-28,Middle East & Africa,Office Supplies,Online,Maria Henry,11,161.09,10,1594.79
104358,2025-04-28,Europe,Apparel,Retail Store,Richard Bond,3,45.95,0,137.85
105388,2025-04-28,Europe,Office Supplies,Online,Jennifer Dawson,10,101.4,0,1014.0
102301,2025-04-28,Latin America,Apparel,Partner Reseller,Jennifer Baker,9,71.4,15,546.21
103004,2025-04-28,Middle East & Africa,Office Supplies,Retail Store,Jimmy Hernandez,9,165.13,10,1337.55
102255,2025-04-28,Middle East & Africa,Sporting Goods,Partner Reseller,Brian Soto,12,223.44,10,2413.15
104000,2025-04-28,Europe,Office Supplies,Online,Brianna Ryan,6,159.82,0,958.92
104528,2025-04-28,Europe,Sporting Goods,Retail Store,Nathan Adams,5,211.28,20,845.12
103610,2025-04-28,Asia Pacific,Electronics,Retail Store,Jessica Long,12,1057.81,0,12693.72
101964,2025-04-28,Latin America,Sporting Goods,Online,Lori Alvarez,8,366.24,20,2343.94
104382,2025-04-29,Europe,Office Supplies,Partner Reseller,Jill Barajas,8,108.05,10,777.96
105640,2025-04-29,Middle East & Africa,Office Supplies,Retail Store,Molly Jackson,7,69.44,15,413.17
103481,2025-04-29,Middle East & Africa,Apparel,Partner Reseller,Katherine Wright,2,47.35,5,89.97
102502,2025-04-29,Latin America,Office Supplies,Online,Victor Campbell,4,104.71,20,335.07
100413,2025-04-29,North America,Apparel,Retail Store,Joanna Pacheco,8,63.7,20,407.68
103960,2025-04-29,Middle East & Africa,Apparel,Online,Cody Reyes III,12,29.23,5,333.22
103908,2025-04-29,North America,Electronics,Partner Reseller,David Peters,8,697.37,0,5578.96
104991,2025-04-29,Europe,Apparel,Online,Joshua Navarro,11,120.25,10,1190.48
104590,2025-04-30,Latin America,Home & Garden,Online,Andre Farrell,1,86.93,20,69.54
103566,2025-04-30,Latin America,Sporting Goods,Online,Maria Valenzuela,4,294.09,0,1176.36
100724,2025-04-30,North America,Office Supplies,Online,Mary Miller,10,143.07,20,1144.56
104075,2025-04-30,Middle East & Africa,Electronics,Online,Julie Rodriguez MD,9,809.89,15,6195.66
100359,2025-04-30,Latin America,Apparel,Online,Ronald Davis,12,73.5,0,882.0
104109,2025-05-01,Latin America,Sporting Goods,Retail Store,Daniel Lee,5,303.33,0,1516.65
105140,2025-05-01,North America,Sporting Goods,Partner Reseller,Matthew Mclaughlin PhD,7,487.54,5,3242.14
105376,2025-05-01,North America,Sporting Goods,Partner Reseller,Lee Perez,10,90.6,0,906.0
102844,2025-05-01,Latin America,Sporting Goods,Retail Store,Richard Morales,3,237.04,15,604.45
104521,2025-05-01,Middle East & Africa,Home & Garden,Online,Jamie Lindsey,6,81.46,0,488.76
105088,2025-05-01,Middle East & Africa,Office Supplies,Retail Store,Kimberly Morgan,7,48.54,0,339.78
105979,2025-05-01,North America,Sporting Goods,Online,William Phillips,9,257.66,5,2202.99
103786,2025-05-01,Asia Pacific,Apparel,Partner Reseller,Ashley Sanchez,4,116.4,0,465.6
104479,2025-05-01,Europe,Home & Garden,Retail Store,Crystal Davis,3,81.73,0,245.19
100232,2025-05-01,North America,Electronics,Online,Christopher Parker,3,440.77,0,1322.31
103399,2025-05-01,Asia Pacific,Electronics,Online,Lauren Anthony,12,1145.57,15,11684.81
105425,2025-05-01,Middle East & Africa,Sporting Goods,Online,Michelle Sanders,12,495.37,5,5647.22
100939,2025-05-01,Middle East & Africa,Home & Garden,Online,Curtis Wilkerson,12,328.46,0,3941.52
100802,2025-05-01,Middle East & Africa,Apparel,Retail Store,Reginald Morrow,6,109.45,10,591.03
104287,2025-05-01,Middle East & Africa,Sporting Goods,Retail Store,Tammie Castillo,9,399.76,15,3058.16
104187,2025-05-02,Europe,Office Supplies,Online,Paul Brown,10,149.67,0,1496.7
105101,2025-05-02,North America,Electronics,Retail Store,Catherine Garcia,3,526.96,5,1501.84
104451,2025-05-02,Middle East & Africa,Home & Garden,Retail Store,Christopher Thompson,3,27.47,0,82.41
103739,2025-05-02,Middle East & Africa,Electronics,Online,Dale Beck,10,182.44,0,1824.4
100284,2025-05-02,Asia Pacific,Electronics,Retail Store,Stephanie Williams,3,732.67,0,2198.01
105325,2025-05-02,Latin America,Sporting Goods,Partner Reseller,Yvette Marks,8,195.16,0,1561.28
102746,2025-05-02,Middle East & Africa,Electronics,Partner Reseller,Timothy Thompson,7,130.66,0,914.62
104039,2025-05-02,Middle East & Africa,Sporting Goods,Online,Craig Raymond,10,264.12,0,2641.2
105521,2025-05-02,Asia Pacific,Sporting Goods,Retail Store,Catherine Barker,7,69.26,5,460.58
102496,2025-05-02,Latin America,Apparel,Retail Store,Sharon Baird,6,10.47,20,50.26
102096,2025-05-02,Latin America,Home & Garden,Online,Katherine Brooks,10,246.55,5,2342.22
103815,2025-05-02,Asia Pacific,Office Supplies,Online,Jerry Gilmore,2,23.42,20,37.47
101351,2025-05-02,Latin America,Electronics,Retail Store,Timothy Andrews,8,167.06,20,1069.18
102364,2025-05-02,Middle East & Africa,Electronics,Online,Joe Greene,7,1111.78,15,6615.09
101595,2025-05-02,Europe,Electronics,Partner Reseller,Amanda Forbes,8,147.4,0,1179.2
103593,2025-05-03,Latin America,Home & Garden,Retail Store,Raymond Finley,1,127.75,10,114.98
105676,2025-05-03,Middle East & Africa,Sporting Goods,Online,Anne Medina,10,231.49,5,2199.16
105319,2025-05-03,Latin America,Office Supplies,Retail Store,David Mendoza,11,195.16,20,1717.41
103341,2025-05-03,Europe,Office Supplies,Online,Destiny Bishop,9,32.01,20,230.47
105496,2025-05-03,Europe,Office Supplies,Retail Store,Isabella Taylor,4,72.66,10,261.58
102865,2025-05-03,Asia Pacific,Electronics,Retail Store,Nicole Moore,4,583.42,20,1866.94
105663,2025-05-03,Middle East & Africa,Apparel,Partner Reseller,Troy Ward,12,69.79,0,837.48
101115,2025-05-03,Middle East & Africa,Office Supplies,Partner Reseller,Michael Phillips,3,74.0,10,199.8
101506,2025-05-03,Europe,Apparel,Retail Store,Eric Walker,7,89.72,0,628.04
101930,2025-05-03,Asia Pacific,Office Supplies,Partner Reseller,Kara Roberts,4,28.23,0,112.92
103430,2025-05-04,Europe,Electronics,Online,Austin Grant,11,297.46,10,2944.85
100838,2025-05-04,North America,Apparel,Online,Michael Young,5,120.16,10,540.72
104320,2025-05-04,Asia Pacific,Sporting Goods,Online,Jennifer Ali,3,227.33,15,579.69
102454,2025-05-04,North America,Apparel,Online,Shelley York,12,69.5,15,708.9
105817,2025-05-04,North America,Office Supplies,Online,Crystal Clayton,6,23.08,5,131.56
105142,2025-05-04,Latin America,Electronics,Partner Reseller,Laura Green,10,220.02,0,2200.2
103552,2025-05-04,North America,Office Supplies,Retail Store,Susan Matthews,3,51.91,15,132.37
100697,2025-05-04,Middle East & Africa,Office Supplies,Retail Store,Alicia Li,7,137.76,0,964.32
105649,2025-05-04,Middle East & Africa,Electronics,Retail Store,Willie Morgan,1,320.04,0,320.04
104275,2025-05-04,Europe,Electronics,Retail Store,Bryan Mitchell,1,805.7,0,805.7
102863,2025-05-04,Latin America,Electronics,Online,Kristen Montoya,2,431.08,5,819.05
101832,2025-05-05,North America,Sporting Goods,Retail Store,Pamela Watkins,11,435.15,5,4547.32
105393,2025-05-05,Asia Pacific,Electronics,Online,Christopher Burnett,12,680.85,0,8170.2
105245,2025-05-05,Asia Pacific,Sporting Goods,Online,Sandra Lyons,10,398.52,0,3985.2
102385,2025-05-05,Asia Pacific,Electronics,Partner Reseller,Crystal Mills,1,1083.47,0,1083.47
103484,2025-05-05,Middle East & Africa,Electronics,Partner Reseller,Darlene Collins,8,282.12,10,2031.26
104176,2025-05-05,Europe,Office Supplies,Partner Reseller,Karen Gonzalez,5,122.9,5,583.77
100903,2025-05-05,North America,Home & Garden,Online,Matthew Sweeney,11,164.8,0,1812.8
102242,2025-05-05,Middle East & Africa,Office Supplies,Partner Reseller,Jason Chaney,6,25.35,5,144.5
105226,2025-05-05,Latin America,Home & Garden,Retail Store,Ann Martin,1,356.11,15,302.69
101259,2025-05-05,Latin America,Home & Garden,Partner Reseller,Kevin Cunningham,1,76.51,0,76.51
103963,2025-05-05,Europe,Sporting Goods,Retail Store,Brian Perkins,4,218.49,5,830.26
105631,2025-05-05,Middle East & Africa,Sporting Goods,Online,Anthony Ashley,5,372.81,20,1491.24
101191,2025-05-05,Middle East & Africa,Electronics,Partner Reseller,Ryan Vaughn,5,815.08,20,3260.32
104224,2025-05-05,Latin America,Electronics,Partner Reseller,Kevin Young,2,119.16,10,214.49
103088,2025-05-05,Latin America,Home & Garden,Retail Store,Gary Marshall,1,174.48,0,174.48
100786,2025-05-06,Latin America,Electronics,Online,Lisa Cervantes,11,189.13,0,2080.43
104248,2025-05-06,North America,Apparel,Retail Store,Krista Fuller,3,73.03,0,219.09
100463,2025-05-06,Europe,Sporting Goods,Retail Store,Taylor Carlson,11,284.31,0,3127.41
100496,2025-05-06,Middle East & Africa,Apparel,Retail Store,Austin Osborne,1,130.92,0,130.92
102937,2025-05-06,Asia Pacific,Sporting Goods,Partner Reseller,Martin Wilcox,2,350.14,0,700.28
104508,2025-05-06,Europe,Apparel,Partner Reseller,Elizabeth Sanchez,11,97.96,0,1077.56
103142,2025-05-06,Latin America,Apparel,Partner Reseller,Kirk Moreno,9,27.0,5,230.85
100484,2025-05-06,Middle East & Africa,Apparel,Partner Reseller,Jasmine Beltran,12,63.74,0,764.88
103323,2025-05-06,Asia Pacific,Office Supplies,Partner Reseller,Susan Patrick,1,146.15,0,146.15
104206,2025-05-07,Middle East & Africa,Home & Garden,Online,James Torres,8,343.34,0,2746.72
